Index;Keys;Value
2050;35ML89,16ER37,48YB56,61SB84,49KK23,22KA40,36EL22,48UI35,63AI74,70VB81,75CX10,43PU42,15ZU43,26YR45,43EP48,24LT11,28KR56,97XO78,63IC54,42TO81,12LP27,17EQ19,81KW34,92TD23;232
2051;71CJ28,19QT40,18SX72,96EL54,38JX15,84CE56,36OI17,55ZN83,23JW85,36CN78,15IT15,12LC21,77FY51,71RH43,92LJ44,81KW35,13FC99,38YV30,51LJ85,30AG55,86YE70,48XT50,77AK23;723
2052;31QY60,25BN63,56AE50,55GW48,82GU59,45RI15,98BQ60,40AZ83,27OL97,38FJ50,73MW42,57RR68,20XX93,61SB86,90CR39,45RA77;809
2053;71DW99,72PD13,64NP67,77KH19,21NZ82,39PF27,35SC58,40SQ58,76YD77,15KB86,90CE33,35XQ86,50HZ22,91PL23,67EP81;718
2054;58XH18,36XC62,72MX62,10CK18,60QU37,76VF94,62VT22,57VS29,92WO41,88XM92,24BW21,10RI33,65LD98,10ZC13,32HI57,83RL30,95IN34,53WM46,77PV48,30VI46,18UN82,21EK96,68TZ86,60BJ15,74OD95,39BP13,80YA64,84FP73,44AA68;839
2055;63HU52,64JJ41,95TK91,84TA20,88YC38,74CQ95,35ZG95,87OG62,12BF31,69VW14,23BX40,70IB16,82PW42,29AT49,50FW10,46LD27,54KY28,17WZ53,55PQ93,82TP63,39SQ43;348
2056;29VI31,54XL92,89VV69,42RT11,60EU31,50NI53,16PW37,26GN70,81QF68,53DA67,47ZX87,59OW77,99HT19,98XA59,11HC85,42GB10,59OJ70,72LC57,33BD68,13YB78,32YR26,32DP38,71NO27;784
2057;82FZ50,38PG49,11QZ11,31DQ57,65HF11,65US88,22RM20,98DO10,50XF48,47YK19,94VW63,97WT71,31TE17;729
2058;30YT64,26WB32,67GF93,73GS75,34CK52,86GV41,43FX56,79JC36,41CW16,60BJ19,88LZ95,20XJ85,11GU80,39OP87,56TI99,36ZN18,62EK59,57JS25,35XL22;686
2059;12QD50,63XA78,49EG59,84NJ58,73RX70,46YL39,93MQ34,52SU48,67RX95,11DJ67,10FA92,22LV56,86ZZ85,52GU40,41IF45,73IQ21,63TH57,32QK42,81VT99,40IG63,43ZE38,25IZ43,53IB91,86UL57,89TS58,55OD28,37FS13,19FB47,46BG37;565
2060;26CU53,28XM67,81RV10,40ZH93,52QJ97,83DV21,87VS40,76UX93,50SW85,62VT28,82TC61,82HP60,91BA70,14XS57,91NA78,83QV91,90FP54,64RD26,72IR40,18WD95,86AR70,49NV47;358
2061;92SV27,50LF44,78YJ10,86IY58,76JF93,38FJ59,71FH45,23WZ34,68FW71,35LQ86,60CJ84,55XS17,62HV76,75AM69,65OW57,97LJ12,23UW20,88VR23,24LG15,40SD59,98QW22,93VX85,68CL57,40KR17,37SS85,31WP35,31YS49,48NW66,28GL39,78IV50;480
2062;33TU41,43BR32,16JF63,24QU44,59SK35,74EB40,92UD97,38SE61,67QK29,81KJ39,67VY57,24WL10,98OL71,57LI36,35YY95,11UK99,20VP20,25BA66,24FC43,28ZC76,32GN51,34VJ30,72KU56,11IK91;497
2063;73CZ59,78HA45,30RC27,55YS81,87CG62,46ML35,43YW35,44UH51,34HY85,42TB87,59XY64,66ZF90,35NO33,73MJ46,97NM28,17KZ53,41GC35;121
2064;47AC72,31EY64,89YT84,98DO17,33PT84,95RP24,47TO53,13AW15,25ET20,81CC54,18EU63,37OZ67,40CK33,93IK11,38OL42,16YQ87,49NI44,25ZN70,17WM55;123
2065;90LG25,31UM25,50WX49,20LX98,53TG91,21PC94,34FV73,37CZ60,63SZ56,45MM55,73PU62,50FJ13,84JD36,88NK40,52KN67,83TB48,57UX26,42HO88,21JT66;974
2066;26TI81,82HP66,94TG51,27XV29,82DW45,31DD59,33RR31,85IM74,75PF20,69YU32,91FB35,55LS14,61ZA66,79ZV66,32OH35,14EB13,56FF85,48DZ77,52RZ41,33ZD73,45QF77,24XY83,41ZB12;944
2067;85AS95,97OU32,90MT96,30GP92,61PL11,52RZ42,93WA29,58KE71,33VK53,67VL55,70SY15,81VB31,39OC89,23WE95,54PM54,85UH14,38VP80,83UJ50,83HB42,52XI70,88YS81,10MU11,80IH48;122
2068;50WK45,90UA70,79PY74,86TQ52,33TU47,77KM82,53NX66,17ZX73,73GN16,55HE50,81VO39,90XY91,74BV94,97DC32,97QK40,12UE18,83WM65,74NQ33;576
2069;57JF29,31BA48,45ZU67,74NQ34,33PT89,94YU82,92CU68,34FV77,19OD37,27JK72,30EZ87,90MT98,92TI90,49DL55,42BS57;995
2070;55PL39,49UM85,15IY82,71ML89,69UG70,18EH62,44UH58,36SO43,34NC51,12PV54,46VF84,61SO90,41ZB16,34BP50,87XI57,20JH82,43SF62,24CJ92,98QJ24;402
2071;81HY27,52AL10,17QD20,49QT65,98GZ38,67RS38,57GU10,39RV45,39HY51,42UJ95,58IB61,58UB69,33RJ98,75YU12,44GR44,32HV60,92TV99,59GK36,58YC28,82LD23,87PO78;223
2072;87TP38,78ZR21,59ZW18,96IZ20,15LE36,27YI90,75BH73,26GA79,96DD54,36YS18,76KV42,88NK47,96JH27,14DT12,75HL46,72KH59;286
2073;90GX67,95HS39,95QM81,70AU40,87PB73,58TT64,91GJ42,49SJ74,34HT26,11OB68,25DA89,87TC32,69BC30,20FO64,35ML91,99TL85,78ZJ84;178
2074;20UZ87,30QH24,58NX30,46DW52,88NK49,96VZ92,28DN24,29EZ75,79AN58,63ZQ93,32XB85,40DS43,97CU31,72EL26;257
2075;82OO41,19RO57,89SK53,38EB52,32VT17,13TA55,34JJ35,40MZ93,82IX75,78CE84,94MU80,67HI41,36VZ62,51AE94,25AF65,81SV87,28HG46,99RI73,10IG53,77VZ21,50MA51,85AN34,68YV59,50IU37;712
2076;25RO33,19XF24,92TI97,14DL78,84VQ41,55BA85,56GV33,90PZ50,45QA18,75KW64,53PA74,43SF68,43OM47,29QU16,81MZ53,71LQ81,80VC58;416
2077;38HZ75,83VR60,99PF61,35JI19,62SN79,23KM35,67NM16,60LG11,77GG63,85IH16,47FL44,43AO95,82OO43,75MU10,52DO92,20BV47,82XV92,15KW34,45MV32,96OI53,15YM49,44AA70,10IG55,85MA37,47NF24,48KY54,66LK20;467
2078;38LS97,25LX69,31JM92,74BI97,95OW79,52LI73,11RM87,14SR33,17PN82,58ZK35,44GE44,36BA15,47LC11,49IU23,15GV76,87DO77,89YO29,74YN99,56OP15,40YU35,69TY71;550
2079;94UO64,50EO13,64XM66,56OH78,37KG47,38AI35,88EV60,34OK60,52RM47,38LF91,87BL64,69OK44,17VR56,25VH57,54OR52,93BY46,53LH56,10VO65,88YP48,96IR89,99JO97;540
2080;59RP39,61WC52,33DO23,71ZO38,50ZI64,45LR56,26UY33,69AM92,49MN46,10IG58,50NV63,60OJ90,69QA52,58PN43,13DU38,46NG45,20KX30,29KD40;151
2081;72BS74,83IJ56,90MB34,80FJ34,11XD56,17VE51,78EC35,95YG69,70TL84,24NB90,21ES40,33UP53,40DF43,54SK75,49UH27,19BV34,65JA90;229
2082;62VY98,82KI20,84XG54,79YN61,59BW12,21MZ28,25DQ86,82WI28,18VD34,58JR10,58JW79,84HS94,64PF82,29GX28,83XP10,19WP85,21OH97,97NZ33,14OD71,46LD33;755
2083;54WL36,10NU89,28UB55,52YY24,83MC79,72MX70,37GA23,28AU74,59HF41,40IT73,93YQ45,11HP98,89AG80,24PM44,42EQ78,81OC60;867
2084;19YN32,92TD36,76ZT69,15UG28,62AR43,50HR94,83AX17,34SL24,25FG95,99OX61,56IL48,70VJ32,51YZ43,86UY68,64CF14,43XO35,20VU90,40BC32,71JV13;334
2085;63HU61,40KR20,58PA41,43TA70,10LR77,52YY26,24BO93,93BL45,19QT53,37JY46,23RQ78,48ZJ70,50PL75,44XN18,99FI75,44AI16;855
2086;99QN70,89TS64,19WK20,61WC58,94EV42,28KE64,91JH62,36GB44,98NY19,72NA11,17BX75,93UP89,41XY11,87OO10,32BM33,93MQ40;798
2087;58MU91,74KS24,28ZP87,22KA56,23PN66,77IE18,99WR44,53KZ57,65JI34,93YQ49,71VA79,29VI41,89CJ98,59OW87,75CP88,17ZF16,95LY60;741
2088;15AM44,66UZ18,45FI22,26WO48,17FY36,43ID17,71BO30,73MJ50,56GI38,66NA38,76XQ59,26IQ95,17RL37,81IG30,22JS50,41MT19,76RU24,37DU76,78LG77,22RZ37;398
2089;13YJ28,17HO44,63JK72,57RM15,51NH47,67VY63,38LN39,72HJ48,81TY32,10JB60,28XM75,44ND21,23RL13,36VM69,12QQ66,84FP87,56PX26,71MY94,67EP96,59YO14,61AS66,46KN95,39OC90,89LL80;229
2090;85OQ50,52BT29,75RV44,65YG52,73KT45,75ZP24,17HO45,57HP22,20TZ20,41XD70,74VP83,59HF48,45SI94,50RB87,69NP41,50NI66,46OO55,83DV30;919
2091;78BJ86,65QM73,10HL55,57RE79,42AK58,12MX47,91HE53,56LJ62,56RN35,13BE28,29FU85,14CL10,74VP84,99WR48,82TX16,37DH72,88IJ24;272
2092;81AM54,27VX89,89CE34,49JP30,64YU79,14RO95,40WE28,33QB98,68AI53,56PX29,88TT88,16CB37,16BL92,19IM73;124
2093;27WA28,85SR12,85JC25,52OO33,75XM13,77UW87,18UA93,30RC36,60IA61,93HC19,82DW51,62NM53,56NU16,43WT30,57YQ54,31SW25,40TY77,95PR87,94EV49,52WA75;927
2094;21AM25,69PF52,57YQ55,56RN38,72MK74,32UL15,37OZ76,69AH37,65BB54,48LT64,35TK78,44YI20,83TB56,17UJ50,80CD81,93ZY56,66GO64,79GJ92,87RZ32,46KA93,74MI38,23VE39,39AM80,52KN75;793
2095;96HR22,21RN55,47CN34,68RR23,95PE82,50KX50,31KP40,37HI35,44WK76,43UV87,95CR19,32AW97,96NA50,32AJ90,68LN50,93SH15,46TP81,65EZ76,49BV53,38OY59,61CQ17,41MG19;505
2096;67AJ75,95AG68,68ZD66,19MN36,57UX36,51UL89,57QW77,59IN54,37FS29,26WB49,68XN59,50BI64,69VB89,12ZS53,87RZ34,31DD68,25MF73,40GD65,65OJ64,50PG17,99OK66,94NX32,53PN80,56YZ13,23YP55,86MM24,36YK83,38QO67,15PK67;684
2097;55FO51,38SE75,24JD16,83YC80,32ME31,93VK93,47GG57,27LV31,71BO39,76YY68,51KO96,18MO55,63JF11,72AX76,69JJ20,47VR79,82VA22,80VP65,90SK71,98GZ43,87AD61,69NP48,91QT46,92OH76,83BS23,85UH23,34TL99;236
2098;28NC83,20PY69,52IK65,27LN94,60AO24,13PU43,39MH23,33IC55,31MS57,44MN85,74LF90,45CX11,78MW25,66CV47,87RR98,82PJ57,34EI16,88LU45;280
2099;33TU57,93PO60,75PF32,51SQ16,33AQ14,51WJ37,83JE67,80RW46,91IZ68,46GH77,25ZV22,49YN52,23OS64,17QQ34,37OM74,81RV28;43
2100;14AA67,95JI52,75RI47,99VW43,25ZN85,66XC92,19AN32,95LL66,23HB23,19MA33,43OM50,98UC54,29FH87,65MG54,52ZL96,12ED62,47LH81,96PD69,89YT99,30WD64,17YC77;208
2101;79CY16,33CG23,39VW13,51VT94,37DC13,72TW54,59AO10,94LU23,40FV63,43UQ24,20RB72,66IM16,96BN55,61PD86,19AN33;9
2102;32CH42,73GN29,25PY31,78MW29,33CG24,15BU58,54NJ54,10QN46,47PV49,87TP47,56YE74,88FQ76,50QG85,15IY93,82US20,37MJ63,87VF54,99IG99,33AQ17,72SB48,37CZ76,34BP61,89SX66,38UC25;196
2103;22UK52,10KR12,79ZI75,62FN14,55WX24,47HO63,59CJ88,26HV96,83HB57,41DR33,72NS83,38IH87,50WK59,61HR46,89WD81,30YB12,70HG29,58KE86,91XK80,93KA36,40PS59,62SN84,68JK44,89MT94;746
2104;72CI21,75HL57,52AY29,94JR12,75YU24,65CJ64,11WB32,11EM22,53RD95,50DG17,93DI11,40LM32,74XA35,12KH39,45XR67,34SY30,38QB68,25GJ46,67BR83,38TZ89,43KT33,39VB71,24QH58;916
2105;53NK75,67PH99,16WA86,86TD61,31VU44,94HT68,50ZV75,88PA66,65XL53,66AF33,95JI57,70OK66,80LN10,81HD95,79ZI77,54HF84,90GK71,36KU77,29CW71,14DL86,21YE93,47JE72,52AD85,31QG16,84OM14;276
2106;82OO51,17CS88,16KN86,95EZ92,83OF95,24OE46,56OH84,56EK90,31TJ93,12NS55,69OK50,17GG40,47FY59,17EQ33,29BB65,73JY47,38PT63,89FC55,68YV69;232
2107;42AX60,46FZ78,73PP14,85XF40,99FV83,12ZF57,61JH57,91OD35,93FR74,11ZO13,56SI44,72XK12,78LT82,10VO72,28DN36,33ND85;848
2108;46SU80,80YV21,93DO61,48UV58,42QD83,19TM14,81JB43,43VY31,56EX99,28MU86,20BV57,47ST62,10KE10,24KD89,38VX38,38EB64,86DX42,14YN77,55UU15,46FZ79,83ZK91;648
2109;77MK47,95OW89,74DG52,46BT52,31VU48,37CU14,70TL91,48WL66,23IW39,59NW26,65TK98,77OA54,22BG15,66RG66,87PB88,19NV49,14PG29,65RH84;802
2110;10XR89,53HO45,53JR59,44EB41,37CM77,16QE56,70EV15,34FQ28,39YM91,18GF26,72JZ69,49CQ61,64IB54,20QT74,15ES73,84DZ80,77AK40,60FC50,24TS78,76QM25,52AL28;27
2111;37FX92,28WM14,96IM31,88ST24,42QD86,99JW46,68QO87,41ZT91,20YN55,96OI66,99PF74,42SO38,46HP89,89IV12,36XP84,73QP80,11VN58,48KL60,64TT56;774
2112;77RL71,83AP86,79DL82,79WX63,45YZ75,49ZV65,90CE50,80DG30,13YO99,86VB13,11FZ99,89KD82,93QW73,52FM51,92LJ63,44NQ30,95EM91;460
2113;71RH63,87IX50,17LU75,54YB52,35XY42,92FF91,32AE39,57ZL67,35BB47,61CV83,51PK64,27UC82,90SF18,35MT48,46US30,25DY34,93VU77,18WY51,92PK23,16LV93,23VR44,94DA41;558
2114;95SK46,53ST43,82VS94,91YS91,76EE83,72LC73,65RC20,57ZL68,29GC94,49MN59,77PV66,58JJ83,84ZJ79;89
2115;69VW32,61BI16,83IJ69,54KY46,78PH42,86DX49,87EW93,81WJ58,52FM54,69SL18,55TR70,86JG77,64AH79,88TT90,33BD85,80BQ26,58NK43;445
2116;33PB39,54SS27,72BF81,53WM66,67QK41,69VO95,50ZI79,99TG38,55CQ42,33FE45,47HB69,73LB57,92SV40,98RR49,46WV47,16CB40,37YW71,43SA18,34ZP70,97XB95,27IX22;22
2117;51TL27,89MB32,40CX51,40SY18,36PQ41,78UV72,86UT11,53ST46,34IO42,63KA24,96MF58,27IP85,42AK63,16RM63,51DX67,57NL63,32PC58,71JA80,20IU32,48OM25,56JT60,91BN92,75QA43,87QJ96,52HC63;582
2118;12JM39,28XU21,72QY43,20QO13,43XO48,45WW67,63NY46,86IY73,10HL61,99DF73,92FN34,97LO96,45QS94,14BD16,80DG36,37GA23,27VX94,74QO69;819
2119;12UR34,78DU45,93MQ52,69AU48,33DB34,88UJ39,17LP12,45SQ40,75CK30,80MV24,80DG37,30YT83;950
2120;95MB10,17LH75,75CC93,27SH13,19KP94,96LX54,91RB55,33CL90,76EM27,89LY97,10VJ16,83VM13,49EG78,11RH39,48CR89,44WX87,45QS96,92DX29,41XQ86,27IX26,18QU85,46QE71,65RC26,44BV99;810
2121;29GK39,78NE34,93MQ54,66OI50,99GQ90,45FA96,14TZ55,43TI23,33QJ44,91BV34,43RK78,86ME90,49RB80,26HD38;619
2122;50DL83,32OU56,80KK75,82IF25,11OW20,68KF56,30WQ72,16TC75,37FS34,21IT19,75EN47,88RQ83,55EG55,95TS54,10LE86,44JC74,84JD51,91SW64,33ZY32;13
2123;91VC17,29RP35,37DH83,41CW39,34IO48,94IB72,92IY53,14QB36,25DL37,63VF24,10FV59,46GU87,99UO45,43JL31,61ET38,16PJ55,25IZ65,48QC38;695
2124;98YQ23,42VM58,90HF83,20PY74,50RJ38,65WQ58,82HX20,62HI90,40CX58,10JJ12,87RZ41,58DN58,24SX78,22XQ18,41AL88,73ZZ11,66SJ12,84NR19,39IT76,41CB95,87NY82,19WC99,89II18,70FQ22;150
2125;52BG36,79CQ81,88PN72,88LU51,33XN83,23YP63,85YA51,55HZ10,81EF87,54XT57,86OP46,27AQ44,64RD49,23VE49,16TC78,62TI99,52ER50;679
2126;96TE33,29TF45,47CN44,94EI54,52BG37,15LR55,37HI45,30DM33,89JQ20,56CC27,34GL37,49RJ23,13XG92,47IR17,83WM81,22LI74,64NK29,16UX86,40XZ48,98BL23,21LW99,20AN54;697
2127;33GM56,75HY66,17YX28,58HB13,48ZR29,23FL22,88RD81,16XD39,49TM38,22RM48,63FE61,90DM65,25OI97;490
2128;38HH29,54GF24,18DH16,52KN88,43JD98,85UH33,25MN22,85QO12,21TD74,17WM77,86TQ70,55RB62,11FH39,65UN48,54XG53,66GB70,25CV97,31OQ11;515
2129;78LB28,12OA64,46PW73,36MX94,88TO35,49UU40,76BG70,44OL40,30YO24,79PY93,93TU97,26ZU13,79MV17,47ZF42,89DZ57,99FD29,45TY50,58YC44;225
2130;76JN58,40CK57,21DX54,17OF92,92ME74,50YA72,75DS41,54BW60,88VE43,26XW69,33CG31,80HZ62,75FV55,27RR78,73ZZ17,70OK70,27LV43,53XP11,21HQ75,19MN49,58UB86,12ZS66,70JJ49,50BI77,33VK74,20XF53,24QH63,80KF14;866
2131;34LM63,16LD35,46ZT69,47LH91,33LN81,54HS96,40LZ45,68PG86,93NY64,69HL88,14TM58,67JY76,94TG74,95YT84,31AS61,21XE36,64EV40,91BA99,45CP85,12RY87,42HJ43;172
2132;17KM73,28NC96,71TX82,37UD52,86AM31,24GK71,56DC95,27RE73,13AB96,51GI82,92XJ70,52ZT45,48NR26,45KJ66,47HO71,27KA38,79MI13,14JP65,51OC62,76KV60,96HE31,48DM94,49RJ29;775
2133;62PC79,45ZH82,97SV15,96MS60,59EH42,82FM77,60PM53,11ER99,47PV59,80EB44,90UI31,71WD35,36YK99,15HL34,90SK86,25EG40,17WH13,91KC81,22UX68,35DR67,57DJ16,96NA67,95JI64,91GW67,72CN98,82JN36,24EU65;162
2134;42SO40,87RM44,13NR44,39QD37,25EG41,88SY95,54DM71,65QH26,30QU49,38TM91,48WL70,17KM75,47YX40,85ZI60,15FI21,76OO83,56DK35,99KE55,33AD21,61CD28,23ST37;963
2135;73NZ14,94HG70,81FN97,60JV89,74XA45,28HG64,41MY93,65IA40,96RB28,92KB65,14JP68,70QI20,96QL83,44CY45,85MA53,70CX74,93XI55,27SZ83,10IT78;326
2136;58OF57,35UF92,20LF51,22LD15,91YA37,17AX21,81BU77,10QN59,18PM80,87ZG26,59CE31,80HM61,31QG26,61YF80,35QM71,25ZA93,43AW50,60CE48,54TA33,93RE83,57AQ60,22NG29,83KU21,66JU30,21HL12,37CZ89,90MO54;950
2137;65KD56,66CI58,38HZ93,47LP35,54BJ60,72ZF97,93PW15,94JR24,36BN39,61UM60,87LQ12,62UY49,16JA27,52EE55,24SF15;371
2138;50SE45,77AX54,39PS56,23ZX76,52IF15,68BY16,93RE85,25EG45,49ET82,20RB88,26DP82,35WQ46,15DS18,69YH55,58SG18,40UT94,34WR64,59YT90,39FV62,39NP42,24VI92,75YH30,67HV69;710
2139;39EA56,48YO89,79TM55,38JX40,92PP97,84XT76,87NT28,27UX32,39TT16,68YI74,58ZK54,42WH66,11VN65,85VP44,46PJ76,54JQ49,33LI20,30IN67,71VN96;739
2140;53NF20,93NL66,57ZL73,96UM47,36MK98,69CX62,98ZL32,33RE56,73FS32,79RJ42,67FF50,39TT17,98NQ93;44
2141;61SJ50,93RM26,58CF54,97XW44,63GM75,64MC23,27UP96,59PM44,25TE63,52HX11;217
2142;64EI44,96KP55,84MJ16,98KN19,88BK67,51RN86,43QK16,50AV13,38XA51,43TV30,82IS31,84AW15,88QQ20,92DP92,69OK65;369
2143;11PJ96,79WX73,75OX48,69BC58,33WS87,18VD53,45NP22,26RA33,95XY82,28GY65,79ZD25,21SQ13,72YX96,29XY76,11NO20,24PM62,21IL81,91MA36,34YP14,26PK26,70EN89,18PU25,81OP85,44XN34,58VJ99,36AK93,44ZD41,62SA96;331
2144;14SR57,51EA11,50EO36,57RZ35,91TR79,20DT17,63TU86,13NE47,31XK69,81YH11,34QV35,77XP55,68YD10,96WC58,79BV86,74GR80,30AO23,88UJ43,53ST52,91DY50;769
2145;52SU71,94YP47,98VS16,78TN79,71FU73,13OZ55,24LT43,66WP40,92DP95,29XL71,24JI91,86HL10,79LN12,43TN95,78TI10,80OY43,54YB63,90EH76,54KY55;748
2146;75TY72,21SI78,42SB45,89OE54,79HM54,37XJ11,14KS10,47HJ16,84JQ61,43KG47,98VF10,67FF56,13BE41,84GF47,82RZ84,52HX16,63TH81,68IP52,96CQ10;77
2147;58TG89,94IW20,36TW78,70CF10,49SE37,18JQ56,82ZT65,74LA49,86RA68,18NR15,76ZO21,65DZ24,59NJ36,29VV66,89TS83,14KS11,57EE23,62GV37;300
2148;72VH18,45HL54,37NR88,30AG89,12FT27,49GJ99,87WN79,68ZQ83,81BC13,79HM56,17JR75,18YO72,90PU11,60FC67,42ZF82,35XY56,36KC23,51HQ98,31QY93,70RQ33,14DG39,21KB93,91RB62;403
2149;50NI83,66EY70,10PS58,66JH36,13OM52,40MU56,98RE54,73FF34,18BW78,33DB43,20UH44,22TP63,48AO83,70FV95,18NJ79,22RZ56,97RN10,51PF10,91PL56,14UH69,56NZ99,16NT53,55OD55,98FR53,38PG78;9
2150;47GT75,95MO26,34KR68,25HE64,87MD80,80DG47,72WH82,50LS77,36ZN47,16FZ74,69AU58,69GL24,57ZG14,62ES26,41XQ95,67SA61,91CD49,86KO91,83OA49,16DW60,25UZ79,41AT31,39SQ75,61ZN94;564
2151;29PZ35,38HU38,39HG13,42CV28,13UQ27,12ON72,72SO62,42XP78,20GJ93,54GS33,87WI13,26QS34,52US22,95AG81,40CX64;156
2152;91LF31,37HI50,17RL59,51HL33,46DR19,83TW17,81MH11,48TN60,34CS21,89XT47,66QT12,98QW50,68UC59,43FX87,50HZ58,96OD17,49RB90,97LW47,55JU92,63GH17,68EO99,15CK11,10HT12,49RW35;497
2153;12PD19,95ZO99,70TG45,79BI88,64BX34,98LA85,99UO54,90RK23,78BR44,50RJ46,77TJ36,41TX77,66IZ33,84UV62,89NW54,31SW43,86WJ33,82PJ70,94CS53,25GW60,72YS37,32UD94,16DW63,93YD66,21ZU58,32BM58,11PE37,11MY85,97HI82;461
2154;63RE75,79ZV91,95ZW38,77FT22,92KO70,59LG29,83CA45,27SH26,36NN43,45KW74,23FY35,54PZ85,49DY84,24QU73,21GI78,69EA76;231
2155;37YW89,34AH72,52UK88,22AD88,13WG38,76DW96,40QA76,46KI50,96TR48,35HX96,63UP90,91DL54,53YK29,84BR21,40RV83,33UC78,68NY20,99WE63,90WY53,50UU62;360
2156;63NL56,54EP24,16PJ67,89JI91,38DG77,21CC52,72KU87,67KO25,31OV87,86IL83,99QA91,22XQ29,58IO90,13VQ94,47TW20,91DL55,83JZ27,18QP31,21SD19,92OP31,58UW36,26ZM81,26FA38,74KF44,86QF63,87ML24,76DJ90,96PL21,13GF72,83VM28,65BJ12;880
2157;23JE52,84HN58,43JL44,11YG21,75VJ21,32WB43,26QF33,43NE65,39UB20,12AX63,24SS21,12QL23,17MP91,20GR37,44QO61,55DY62,31SJ40,81XE72,50DL97,95TF61,40RV85,68MD15;996
2158;37UQ64,35PM10,57FE96,41TS13,33KN25,94SG18,22FM50,91SJ72,76LL10,25UH11,14AA83,37SN50,90SK90,65DM28,68RR44,49RB96,35PE72,21XE42,91OQ51;397
2159;86IL86,92ME82,81NH80,90FK21,20RW33,50DG30,29LL77,96YS73,13EC61,14KF16,72QL56,16HC83,84DH32,33IK12,87AD81,98QJ50,24UV37,96VH59,54AO68;624
2160;29RC44,28AC33,57UK51,63OT60,58UJ33,92AR82,67CU49,67CH42,77HB97,37DH99;127
2161;21XE45,85CQ71,41VI23,88XH67,24UV39,31OQ23,52RZ73,84NE28,79OD97,67AJ98,65IN52,24UA94,96PD88,51DF14,60MB46,84YW29;916
2162;59ZW45,53PV42,82HK30,20RO98,36SO72,24SK88,50WS14,69SY30,86VG90,83LC33,14XA20,93GU39,75DS52,11ZT95,58OF62;630
2163;72VZ88,56JO16,34VJ68,63JF35,51OX17,67EK59,21JG94,48EC49,40PF70,61HR64,20RW37,63BL55,25KX29,56VB17,69JJ44,71QU16,64VW80,83UJ83,15RI37,87EE44;648
2164;77DD11,64FD59,63QJ71,10SL11,89YO52,91YA44,32IL35,61LK86,91ET63,86VO30,80VX28,25IU16,79XS87,73ME15,86TQ85,49HM46,73ID56,21SV82,81CK29,95TF68,99DA29,41HS11,12OA78,12VZ58;551
2165;85MA62,46CW18,76US66,45KJ78,56KO80,51QF88,70OS22,19VP43,79OL39,57DJ27,66ET17,76KV72,41QZ61,13PH61,49TE52,20JP52,54RK34,56HD66,25TR73,32ID98,19AN55;351
2166;29BW28,71IF94,49UU56,73AR16,30JD18,15HL46,23ZX83,34CF28,62DC83,31ZN84,37MJ85,71WD47,30UA74,29FC42,72MF35,24UA99;669
2167;21NH57,39VB92,71UA34,48YO96,22QR53,29BW29,85RW30,63YD54,97GN82,32AR58,55HM24,60GF17,26TD50,50YI26,69BC61,87EE48,13ZE57,84QC41,57KN64;675
2168;47NS59,34HG51,39VB93,47JZ38,44ZQ52,76JA68,57ML10,70YP19,53NK96,38PT83,55OQ60,25KC89,63WA41,86NU54,18NW84,48JD75,77VZ51,77SG99,51AM62,99MC13,41US85;745
2169;10RV71,19HR94,77OI10,11VN74,97WB44,26DX30,69WR58,37UD68,79ZI99,55BI53,87LQ23,11OJ39,10XZ44,31EG30,18CZ29,39GD79,87BL91,11GC52,92NU30,43UD43,88ST40,48DU48;21
2170;70ZP83,74JK44,68BL20,26UY60,73YW84,11GC53,26PX39,79VK10,13FK72,35HF35,64GL65,62SV47,67PC53,47RG13,80HU12;542
2171;91MA43,79VK11,86UY92,38JX51,34WZ14,57KN68,24SF28,18VQ67,96CV83,64EI52,80BQ40,28LH38,67UY20,97FA17,10CS37,26HQ53,87HP66,99LM71,83ON56,35WD51,23ZK81;669
2172;46TK47,91IH23,85TZ49,86RA72,30PZ52,26HQ54,69QA81,10VW33,37EX49,48BR37,98NY42,51RN95,92VG75,60FP77,89KY45;917
2173;24NW64,96QT38,94BK52,73YW87,84EP46,96UM59,88IW50,33PB54,34BK21,55SR24,63IC93,45NP31,26YZ22,14OY44,59TN14,46WV62,95UN77,46FM95,12TJ46,86RV18,17ED51;910
2174;19EB16,77EL21,52CB57,23CF82,10ZP56,83GT79,11RH51,26DC90,73DP31,88WM66,34WM10,45KE18,37CH30,38PT89,43AW67,17IR18,36VM91;832
2175;22KA81,96ZN82,72TJ79,75SL11,88OF80,43EP89,67QX65,65JV66,50AV25,90NW72,90CE71,84XG84,20DT27,22VS82,14MV32;23
2176;39RQ18,85ZQ19,84XG85,42VZ75,25UZ84,29LY80,31VH66,16KU17,72RG66,82AY64,75QA60,86SV83,64ZK45,91UZ90,82ER85,48WT29,12DV89,22AY33,19XG38,45LR89,17JZ20,16AY58;918
2177;37PP41,16XQ54,22LV90,32PC76,20YV17,95ZW40,50NV97,54OZ25,90LT60,99SY50,47FG12,39FI73,88KZ68,73OM90,34FD46;585
2178;17TB71,58PV16,31PL33,28QI66,31LS12,64LM94,85CL19,36XK40,64EI59,90QC27,38NY17,87LD25,51CK17,46DR24,33WN32,21QN13;928
2179;23TO54,75RV70,27FM29,43CH10,88QQ36,89QC11,52QR70,28UB88,59YO41,22PW51,32LJ57,37VT16,90DZ82,38RR39,77CA74,55ET77,79UU74,50AI22,99WR73,37NR98,40KR51,25LS38,50GE57;650
