Index;Keys;Value
1958;73UI53,27ZQ60,56XB83,56ZM35,82ER14,67GS63,64YZ98,49FT90,23RI97,39WJ30,96OI18,43JQ40,80WC86,49AF62,34XR72,49RT98,11YQ86,27UC32,33DG47,67YB99,16HU84,60SX18;744
1959;52UP87,80YN39,16RM10,87OL98,85SW31,86UD82,92YJ85,69XR57,21KO37,56KB14,75UG18,44VC24,79LF14,59BG97,98VK18,42PN94,53OS34,65WV67;106
1960;86UY28,89GC76,57NL11,63VK35,40IT34,32MW54,96AK67,89ZO57,49LX65,62GA31,21GN79,24RP19,16BY51,96FY95,19DD66,30HX69,77RL24,43JQ42,67WG25,52WF95,36LP30,48KD76,46UK44,19WP47,35RU21;713
1961;43FP84,96TW49,34IG53,36AC99,85QL81,67BE38,18BB71,72JM18,11DJ32,89GK15,44VC26,19BA53,73KY69,58DS69,67CZ45,99WJ64,82LV52,81CH83,84NJ23,55IE89,63TH22,73QP35;360
1962;92CR93,75NU41,11OT96,93GR96,78JQ28,83FQ62,71US31,21CH53,42JR62,97HN86,74MN59,56JL72,59SC60,50NV29,77YP61,54UA47,91FG63,77LH53;148
1963;25WP25,44BI40,55ZA51,44JH89,82VF41,68LS71,76NT24,67AO95,60UA23,97DU66,11JF69,63ND51,15NM73,40GI85,42TO57,34KJ69,25YS39,30VI18,10IY80,82AD53,47SG15,55PQ64,27QJ16;784
1964;26ZR84,14NV30,48KL18,10VB27,13UI28,19EL70,33KS26,79DL39,81MM18,25MS32,74KK47,51QS20,43TA33,65FH36,19IR98,68MI17,94UB26,55AF43;405
1965;28LZ34,69HQ96,30YT34,27QJ18,44BV49,69YZ63,71OO61,58UG95,60GC72,15DP81,88NX10,45DK38,19GO85,86SA74,21VT37,28ZC42,96XC67,14ZA94,47XU45,59WD22,34GD43;674
1966;18YG78,87XV23,48PZ48,51SA91,17BX39,86HD19,52HC17,13GS15,55TJ88,22FR53,63FJ74,38UH42,35FZ88,47TT87,75HY10,86VY96,26PU92,22LN88,59QM57,70WJ60,68RW47,70YU12,25OV48,44SW79;24
1967;33IP15,80EG52,53CK96,81EF34,86QK69,71JA35,92WB10,29JN66,98IU73,17LH27,22YV97,53TT63,81AM13,77YP66,87XN86,63RE14,39WJ39,81TQ56,29HK52,43PH15,73RX41;416
1968;40TQ98,33XF93,13CE51,60GK13,88DS81,16SM81,19RT82,50WX15,67AJ31,65YG14,72AP93,98YI34,58QN77,59EZ58,21HI80,42JR68,52IC81,40EF76,79ZN93,34HY53,92CZ99,30WQ23,45BH27,43TA37,69RA86;979
1969;86AR42,50QT43,71IX99,40QA16,25XX31,72QD54,95TK68,35PR16,23RD39,56VG18,20TR45,69DS10,53ZX38,67VD82,28LE93,17WE85,13GF11,34FV40,23FQ38,48VQ17,17OS43,11GU54,12GL98,70FA96,35HX36,51QK87;250
1970;11ZL91,40PK72,44IU20,78EU63,87ZD96,59SC68,40XR59,52GM76,36UW89,13GS19,57CY82,44IM82,93QJ29,97SS88;838
1971;53NP94,86TI80,99QN39,84IN60,33AV39,95JV14,99XR74,46AQ67,68TM59,75DX56,41CB47,44WK36,89HS25,75LR36,62YW78,15FF94,53GL59,81PK32;150
1972;39VT99,37OM31,47VE31,28FI61,74EB13,66SB27,79CI95,26EC97,66EY19,76BT25,23MU76,27TU39,25RT61,92WB15,53HT60,91DD59,15LJ68,27LN52,56BE95;937
1973;36YK44,74XF57,66AK54,11ZL94,28VJ29,69FI21,28LM35,49UM51,66OA69,33TM77,39JT92,78IA80,98SE66,40EA12,17IO74,63WF41,79NN90,30OW48,95HK64,33AA96,12RQ96,85GB92,61YK91,34FV44,52IC86,43WL56,86VL96;298
1974;59EM57,12ZS15,93XN68,42LC12,12RD90,82JF44,66PI70,82GZ92,26VL66,69UT44,72XH94,86ID89,88PF88,63DG68,75QS60,71KV49,59TX79,48RC56,96BN12,60PR68,99EF96,20PY29;293
1975;73ZR29,64QA52,19RT89,53NX36,18GK44,23YC11,20FT98,38NV71,51AR64,59LY31,61UA66,32VY49,35QZ22;763
1976;10GQ10,49DL25,32PH70,74RJ25,83UW29,66CA64,79CQ37,57AV74,90DM19,12RL30,53VR17,19TJ97,26NZ26,22QJ50,13JQ32,90MT68;17
1977;23EV32,98GE62,54LL68,35SP31,20DQ86,10OC53,89HF24,24IN35,82EW81,71PW73,63WF45,19KC49,55NA57,59JN81,14BV35,27XA58,61VH19,58QA79,33ZD47,98UC15,57PT90,36SG75,62BM13;501
1978;40JO45,44MN49,63BD58,40DX79,68OQ93,41BG40,18KD68,69BH67,26RS49,23OK89,95WI84,31KH69,95SP63,20NA74,30XQ95,61OV40,89FP18,24IF98,96UR59,68HM58,56OU47,71AL52,29BB21,40NH66;206
1979;24RU86,59VV29,60DR65,27BQ65,17EV59,36UR29,91TW88,20NI13,82WA50,44IU29,31XC71,43ZW76,83YC46,46DW20,71GP26,76YD89,94YU55;372
1980;49BA77,75IY86,58GL26,60RC12,51NM70,23CS21,63QB75,28SD70,94YU56,45BZ94,10VG91,67YW45,51VT57,10JT90,59VI23,92XJ23,31CI22,96BA11,72VE86,69QN22;736
1981;31LX10,23EA91,11GH59,64IG78,18DR91,40FA82,46EE29,90PR80,12FY34,28SD71,17JW82,93TH47,45YR90,42DI39,47SL81,64QA58,37II67,38NI70,13UV31,67DU58,27BQ67,12NK76;195
1982;11CO39,88WR69,38RO99,57NQ81,26FS45,77KM59,49IM52,95AY93,94SY23,27FJ89,74FB85,50GJ55,43EP22,28UG86,14XX90,55UE97,89SC85,54WQ67,10TQ86,84XT24,74LF58,35GU97,62UD54,51JT51,25KC29,72RL67;752
1983;78HS83,34MM82,23ZX26,79HR65,31XC75,38NQ10,62WG69,16OG68,84AO23,96SB43,19VH49,17JW84,62ZR83,43PZ86,85PY27,88PA37,80JP27,71HX30,87MV94,73PH36,45HQ63;160
1984;86BZ57,54WD62,62EX34,79VP19,21TV90,97VL40,70DX90,51FS94,32SS92,54MT75,65AG14,46SU40,50KC78,73LO16,80FO69,76GU58,54QM96,35GP30;782
1985;21XW50,12TB46,12DV24,89RU81,99DK93,69GI95,45UY73,26HI55,76VS74,33UU89,97JY40,64ZP49,89EU11,83SG17,84PZ47,66WU54,71XD54,91NN52,18AO19;527
1986;67SF71,78RK11,33IU82,36GO14,74IU41,95BB35,19SW31,28QA62,87DO48,84ZB97,99FV46,51FS96,91JU32,89SC89,32WT53,22IK11,70XE73;636
1987;36NS50,94GY20,54QH30,93OL80,76XI83,67GS71,43EH89,47ST25,32UQ40,18SX50,26BZ29,31LC71,82QE23,81KW13,57MD17,72LP37,28QA63,79BN96,87BD97,49CI84,28GQ76,93DO24,25YS42,23LM70,14UH12,98TH11,66HB96,38PG21,79LS28,59JA84,71HX34;171
1988;89GX28,74FJ29,15OP29,20IZ56,17RD62,26BM23,18LT16,56RS64,13QP10,69KJ57,87AV91,73DH33,49MA10,33KX98,45XE28,21KO45,17JJ82,53WE84,90VI53,20BI14,32HA95,50ZA97,38FO97,86YR56;538
1989;54WD67,67IV87,70XE76,84FP50,15PX30,57ND81,23XH11,10RN79,55CV68,26WG74,20EY98,92RF59,24HK95,37NR34,33KK92,50NV35,36FY72,75OC54,49YA19,70VO69,85PL26,72QQ60,66FT29,81MZ29,44WX40,72UW88,70VB62,47QQ13;311
1990;97XB53,17JR22,39WW48,72YX48,86UQ99,82QE26,26BM25,99OP92,48LY92,96ED97,16KA47,94YH59,56IL17,32RF29,64WW95,18WQ74,35RM92,45LR29,89MG58,97PS39,98HU13,32GS90;912
1991;81OC31,43GF38,50JU78,85QL90,11FM55,48XL94,75GQ14,88OF22,31FT47,40SD31,89CJ65,75SD15,17FQ64,50RB51,35GP37,68QB44,98JK21,33UH88,81GV58,75UG29,24LL56,17AC36;20
1992;22EJ58,74OL13,18NB89,63NQ66,10JO33,45MR93,13QH76,89XL54,72IW83,97BR60,78QU72,67QV92,16XI57,56XU86,82OB14,22XI32,98WX99,87DB47,49NN83,50ZI39,29NG91,20BI18,12OS87;155
1993;59BO48,68AV24,28XM42,82VS57,74GJ96,82KA56,51BM75,50NV39,33YI49,87GM62,72KZ98,64JJ21,46WA63,86IY32,10TL28,90DR84,27MI66,93QJ31,44UM92,29AT29;323
1994;34GQ58,20AS75,61LP90,80ZV53,22VK89,52BL58,91NA54,96JM60,71BG61,81OC34,91PD68,25EY61,79JC14,15XJ77,54CR22,83FY11,52IP93,52DB65,48MB34,34AM85,25DD54,69YZ71,17VE27,13IA91;482
1995;26KT79,67QC66,36FL71,74CQ77,28XM44,86YE56,47TT95,40TY42,86QK76,91UR97,59WD31,48ZJ43,61KP29,43AB69,30SP70,36LP44,50NA96,60RU82,19MF60,97GA29,28JO91,36NF51,21IL38,12MX14,53KZ28,34XE81,72ON52,26UD66,18CW91;502
1996;33RW72,11US13,37WL83,83FY13,23LH10,98UP20,90LL67,23FQ44,26OU39;829
1997;80TR83,58GQ91,50UZ78,43HN44,82XI68,35NG71,77UW54,63XA58,67EP67,81EF43,89PM10,25WC31,36RG12,55LX56,81NM92,15EF37,59UN26,73RX50,10HD86,27CT14,23LU18,37MO90,34NU96;833
1998;44HM27,77OS82,84YG95,52OG63,67UD28,29WV84,44FJ13,25QL66,41XD41,15EF38,20AN10,56AE38,48LL93,91UM31,40CP78,55HJ91,58FD23,14KK29,11YD98;544
1999;81CC31,42CA36,55HW99,19OI78,44UM98,13RP83,11OO43,19ZN72,13QC14,71YL68,86GN86,95IA14,93VX65,44FB76,94GD87,20PQ95,26MR28,12ZK81,71SP33,73MB86,75ZH58,16HH97,66OV19;698
2000;75HY23,77BK76,90BO77,14VH87,71AY60,84MT96,88TJ22,83WZ46,67VY37,56QX62,38MN75,73ZR33,95VA85,48RC61,40NU74,34AH22,31VZ71,85OQ23,61GB68,37YW39,36JE97,47XU59,84HF68;916
2001;24FC24,14VH88,76VA14,36UR30,12GG40,78GK80,53VJ83,11ML31,12CS88,91SO89,39UG38,26AR22,55TE33,98SE73,20KC69,51MR77,68PG40,25IE82,63BQ67,72SO17,92IQ77,94RI83;145
2002;77MX10,36YK52,29WI81,39EF72,11WA88,60AG53,68WX83,80TE81,57QW46,95XL39,62AE17,18MO23,36DI64,71SH98,18SK58,21YR60;171
2003;12CF83,94XM58,56PC58,25GW15,50SJ63,97HI37,15YZ24,59RU73,17IO83,70BH88,19ZV14,72GO11,90FP39,39ZU68,48BW42,31QL46,14CD47,59IN24,93VX69,37KL82;701
2004;41HP87,35JA50,87VK88,97OU11,30EZ64,41JF94,89BO64,93IC55,93AI75,34JO75,17OF50,91YF58,80NV55,30DE57,29LL27,21NM68,92AJ93,97QC80,12EQ36,67XB41,65CO96;596
2005;38NV80,43YJ12,60VI44,29UF70,41WV41,69WJ61,23IO60,87XA96,38VP60,83UW37,27EJ29,70NC29,14XF37,98VP91,71IS45,44SE21,62QX42,64BC46,14WX30,48LG31,75RA77,41UX96,35RH38,11ZT43,74HZ46,37QC50;999
2006;92XW35,92ID75,72MK49,97UD41,70SQ58,29QZ57,75FA70,38MA74,19EG22,56JG26,90WD64,56OU54,17UJ25,88LD57,45EF51,74EB26,79KK26,26LO83,86RS87,82YQ77;12
2007;52VS45,40NH74,83EV72,87NY49,74BV75,42YX39,11KA85,14FO65,89RC27,47HO30,33LN41,94HL95,49DL35,55JH45,40ZC13,31SB57,64GQ76,56OU55,95SP71,49YF85,25PQ61,56UY28,93AQ16,15OU96;361
2008;63BD67,18CR35,42YK33,62CZ92,14LS39,59PR64,69JB56,46RM43,92EK56,30TX83,15FN48,22UC82,24GX38,17CS53,47TO39,67UV93,35QR96,45VG82,94JW48;776
2009;16HC38,44XS53,48JD21,74JC50,16SH32,51ZM86,68HM68,65KQ19,88MU81,39YZ60,46PW37,87SZ72,20XF16,36FG16,16QJ87,75SV88,79TZ16;271
2010;99JO70,13FP86,66BS70,46EE37,17KE97,13PU18,99PS43,31CV38,16IX46,44CQ66,76GU63,59RP11,77NX80,71RM92,51IL58,24XY69,22WF98,24OE13,46NT24;46
2011;42XU91,79NV45,44GR26,78TS98,10EF72,87FR66,39RV27,66LP65,73TA64,78II35,18TS67,13HF94,81UY79,78SF29,23GY59,50KK22,95UN20,83XU50,84KL24,71SC38,89OW79,83QQ15,86PC71;584
2012;91HW92,51ZH20,72AK47,92KB26,54AB19,82DJ26,38AA72,70AM83,94DF72,49QT48,89KQ52,85KC69,13FP88,44VP42,12LH72,48HN17,33PG67,60HS36,93DG90,32BR70,81JB10,55DD77;20
2013;70WE17,92LW34,60SX31,31VU15,72RL77,29DE49,88PA37,65PR44,88CX91,72ED69,90KD63,20BV25,27YQ11,41BG54,49QT49,61BN46,27YI73,75SQ23;310
2014;28DF68,54LG15,12ED39,25ZA55,42KU24,88BK23,35YG13,12XC13,76OO47,68YI33,50MN39,75FI16;104
2015;92AE35,58JW54,46WN71,23EV49,49IM64,62QK45,28DF69,63VX55,20DD96,94RD28,77EI98,29VN80,93RE46,70RV53,78RC81,94HG34,57KA10,34CA11,47WM53,41QR78,49CV98;942
2016;83EQ12,19JH53,93LA74,40BP13,14HM19,99WW84,63KF55,89SC98,36SB24,83EI74,90CR24,97RK92,15CH90,33WS44,87GZ71,93DG94,17HT82,33IU91,80UU33,18LL85,78VQ48;761
2017;36ZS67,28BC57,77TO53,34UG75,70NU96,91RO22,84LT30,91GJ28,46YY25,44PT12,15KW16,32QP90,16ER25,48EU63,61HE16,42KU27,46FM44,93NL27,88WM14;809
2018;80HM27,19WP63,42TO70,55EL83,75GV89,79WX32,19DD82,14UH22,86FN22,12DN98,29ZO42,23TG60,51LJ73,10RA80,73NE36,67YJ55,70YZ91,37FX62,22KF98,85LS13,99VJ17;740
2019;36SB27,95VN90,79YN40,17NX58,46BL87,24NO77,32LB64,57VS15,92QX61,79WX33,97AJ66,21QF21,17RY17,90EH34,30PR66,82ML13,60FP29,65JA70;952
2020;13YB63,17TG87,72UJ91,74OD82,67FF14,98RJ78,64TT28,77FY41,42RY65,70NP30,94SL33,68IH72,16XI64,58DS86,37LO30,54BJ27,13SS35,72DV69,47IW43;760
2021;49PY43,60UN46,97JY55,28GL20,22SH19,75GI85,71JN54,17RY19,28WE49,25UZ34,35KI67,55EL86,53WL26,18AB27,41OB63,19FG99,39QS85,96VM74;645
2022;58DF81,83VE40,99DS47,12YK21,72MX51,24NB73,85SW52,24DR86,74UH57,41QM16,76IF13,10WW50,39MZ65,71BT75,64VB99,51FN42,70EA45,29IF79,65NB32,87DB56,97RS36,60BB66;826
2023;33EO70,46KN71,32OZ89,30NO56,31ZA39,90RP46,13SS38,43AJ14,67UQ39,45FN68,80IU32,26UD73,97LO64,24PM26,90EH38,53GY76,96PQ41,73QP55,68WF28,19QT33,59UF93,70FV53,81OP49,13QH86,86SN97,64PF65,34UB12,72WU46,51FN43,37DU53,67EP72,71DR21,49TR66;342
2024;27UC56,38LF78,88KM13,81AR97,78LG55,55TR42,72SG81,39HL39,96AS27,58DN21,48JV91,90ZB89,28XZ59,44FB80,88CK95,89VV58,76AL35,41AL51,22RZ15,60KQ55;48
2025;90DR95,44YN62,33QB73,29WV90,82AY18,59MT53,84WQ94,81CP43,29XL35,29JV20,48VI93,85WP76,81AE91,23NK32,90RP48,61GJ10,94EN85,98ND55;403
2026;21OC14,80YA57,17BX57,44FW27,59CW60,39MM62,84DM52,83PA71,24RC36,88CS35,55ZI10,95VN97,54OE34,39QN21,29JN83,95XY49,30BO51,33SM26;948
2027;77CA27,39KW56,71QZ33,22NL52,60GK30,48JV94,52QR23,69JO61,51FN47,40YH19,39DF14,44GW90,16PB84,55ZA73,70DS43,76TC74,35IF59,62VL78,14VH93,62CH35,26UL15,24MT71;451
2028;46CT96,68EB52,94CS12,22VF33,63RE33,19FB37,76TC75,58MU74,44DL77,27MD11,40IG53,71DJ88,72MK50,82LV77,55RO32,69RI42,79QT69,79SJ76,88ZK32;972
2029;78MO60,11US25,93GZ59,98UH94,47KM59,26ME30,23PA43,76LQ34,97HV49,61KC35,94QI28,61TJ84,48TF83,38LA14,57FR58,12WH14,66KU69,74NV84,63DG81,92ZZ51,84TA15,74AN76,57JK79,87GU15,59IS98,27NQ81,21PP86,77LH78;149
2030;62VT19,67RK80,98IU94,97RF37,79IU22,37HA74,24UN54,62LB80,65OJ40,51FA43,15BM90,63FJ96,69FV43,76TK15,97QP92,95ZB53,84JQ29,60GK33,94ZC71;266
2031;45BH48,26RS60,33TM93,99TY71,35BT83,64IT93,32SN49,50WP98,67RX88,38ZV93,32QC97,50NI49,74TZ59,78GX96,62TI68,91MS63,87EJ65;757
2032;26JY81,89ZJ18,51OP32,29DR54,96FT56,62HV68,18JD18,27EB97,66CN85,46KV18,16YY14,75RV28,49HE60,78MO63,25SB86,58OS23,56RN18,69DK93,12RY51,78OR77,67GF88,90YG83,61GJ17,42JM21,28FV86;180
2033;14IH29,91SW38,72KH41,43LB11,87TH82,92XW41,59UA34,72RY83,65AL90,57WN22,71YT19,14LS43,22UP93,45KO99,33NQ60,25IM31,59IN33,62VG15,59RU82,55CD15,43PH39,73EC50,40LR72,24MG70,93ZL30,83SL92;751
2034;49BN96,18KL20,83PI17,33KF47,26ME35,13RP97,62WT85,34CK49,59KD41,86KO59,50JC24,45WJ39,32YE18,48SX81,95VI36;161
2035;71AY74,97DP27,67PH71,40LR74,64TY91,66VZ69,99SD68,46XQ22,46CG96,28JJ41,77MP84,23YH98,96SO60;115
2036;78QH88,40NP20,66IE55,32NR81,58WE69,91GO95,68XA34,21UY52,51KO77,85CV99,87IK29,89LL69,32KG67,48NJ55,12AX26,90WD73,77BS29;319
2037;45AZ47,36YK66,79TR85,12CF96,65EM53,32EC95,67HN93,40PS35,50WC97,16SU46,35NB21,17UB97,10KJ50,76HC76,37BE46;154
2038;31WC26,58EA90,60QZ90,23FD58,21PK26,95OW60,32RS42,66EL36,39XE61,76HC77,99VW23,25VU44,30BB56,36HJ38,79JU92,66JZ64,21DP87,58YC16,83JE48,47RD96,37BE47,46AL23,57OT47;168
2039;11GH75,31GB60,57DB47,83MP63,53TO24,90SK55,61FO10,66CI23,24GK41,36DD11,66ZF87,38KK79,69MZ87,70KJ83,84WL39,93NQ97,89RC38,12AX29;748
2040;87TP27,28QN81,69YU27,36UR48,49YF97,77ZX97,81NH45,49SW69,23WE89,89QU32,92GA74,13LG61,23QI54,62LJ28,70QA50,86AE64,15BH31,97UD91,32TV58;659
2041;29KI91,50SE11,68TH18,89QU33,53FQ73,39FN90,77KK86,16XV71,51AE81,36QL21,38TZ68,41RH28,27LI10,31VM84,72XC50,13ZE15,31CV48,98GZ29,48UV33,80VC44;500
2042;47NS17,77ZK92,64HY90,24XL73,17IB94,23YC36,54LG22,67WT51,52NY79,67DU77,62WO24,75FI23,78CE72,86AE66,71EM33;271
2043;35BG88,25RO21,14FB73,31ZN45,53PA62,84PZ63,94NC76,16MY17,80YN60,93HU66,27HH53,38EO48,15KW21,65KD25,37XO40,35YT28,43KT14,86TQ48,66RT49,54BB91,60NJ12;357
2044;61QY78,88FD53,76ER62,53LU49,73YW42,60HF40,74JC64,66WU71,43XT85,64XM52,57WA26,33PG78,83EV88,38VP78,96WC21,97SA44,11IF25,47DV25,57GM66,55GW40,18CE43;337
2045;88XZ90,95SC81,80UU41,63MQ15,67YJ61,95UF95,44AN66,86TD43,30IN36,98RW89,35UF64,18LT31,66PQ37,24LY75,16ML12,74WK73,29KI95,13YO74,52HP40,83KM55,97OH24,46NG31,49WC88;855
2046;67RF27,73UV85,75DF13,96AK90,36EQ87,77ZK96,25PY17,50VP30,70KR28,61FO17,79NV59,48JD37,38CL37,43GF51,78DZ83,52DO82,74HM59,99ZC45,53SY86,62EX54;199
2047;87BL53,80BV69,92LW47,90AO20,52CB14,54YG97,30EM79,74BI87,57AQ34,57EJ55,71AL79,11YY50,51LW88,67YJ63,30UA39,65LQ98,79RB74,36PV82,93ND98,85PL42,50RW10,31NN41,61YF54;984
2048;39HY49,70XZ38,84VQ34,41OO76,60BW16,23AP33,26HI76,23RQ62,78DZ85,37JY30,86FF93,72BS62,72RT29,80OQ71,99NP46,95WD43;534
2049;33QO83,97XB70,74WS15,41EZ21,36FY90,18TN15,32NE87,61GO82,64AH55,30JV40,87FM14,69NU90,26TD16,42IR24,19LK79,92VG36,41SH98,54DM49,77PV43,83XH60,69CX34;34
2050;38NI97,46JN15,15IT14,53KZ41,29IF86,17PV13,84AO48,23IB77,94MU76,40MM82,98JX45,62AW99,79UZ98,35XY21,23RQ64,46UX78,16ZL87,38WX84,74UH64,98RJ87,32BE80,91PD82,91NN75,14OQ67,33LA56,85LK86;65
2051;53YC50,75OK12,89EM97,23NX44,70ZC41,88WE89,75OC74,43CE97,59PM17,11BT52,10EN29,74GR50,42IJ88,87HC23,66BF83,98RR26,28KR57,65VI27,78TN48,78TA41,83PN82,86LJ69,19WP75,39YM74,94HG49,11JN32,53QV77,28CX77;528
2052;37FX75,90RP54,54ZW40,27WF77,40SD50,55VU63,17HG90,57RE61,64DS72,46DJ44,27DB34,78HN41,43RK51,92BZ58,14KX48,63EB97,83RY35,91NV15,12BK97,21KO67,90LL81,46UD89,67KT53,77XH88,35MT29,80FB88;400
2053;64LM53,86RA37,11UX97,30EH16,30TS38,60EM90,43XO25,96MF36,44FO95,50NV57,51YZ33,69OK39,76VN31,50JU98,86BM77,33LA59,56KB45,55OQ29,32LJ15,84BW51,50JH91;186
2054;52DB83,87HC26,40OC93,31FT68,77PI41,36CV19,66YS26,92HQ26,75XR64,42IR29,60EZ98,15AE93,87SM89,10RA95,39NC14,45SV86,85BN96,24HS56,74XS82,23FQ60,33WF54,85WX22,26UD83;406
2055;97XB76,63LN73,41OJ14,97TI55,15GI67,16NT22,16FZ42,58MU80,60AT71,45RI18,93FE57,99BP45,34GD70,53JE39,38WX89,25HR39,44UU50,74YI28,67VY50,20OQ47,75CX15,92BM54,97AR19,86DC86,84LT47,87HC27;220
2056;39DF22,78YO74,20MF96,62AJ98,14OD66,35RU54,59BO69,29RP10,75OC79,55LX73,78BR10,55AS79,22VF40,56RN21,46GU62,34VW31,36PI84,90VD10,13SF43,59BB62;574
2057;22RR89,37OZ60,88EI52,57SZ73,43FX55,61SJ29,77VE79,76TC83,22RZ27,69JO70,33GR97,55OD26,95ZO66,98LA52,37GA18,13KL64,22EE12,65JI25,49RO65,40CX33,96IM19,77YX31,72ON72,55ET39,43YO91,54UI17;990
2058;32UD62,24RC47,31JH24,87IP99,98PO19,35XL22,69GD57,92FN16,56LJ50,49JU86,65SX13,74CY36,42IE26,20UH16,85BI31,55AN12,84JQ36,62HV73,49XS39,61GW29,79KX43,63LV14,63AD13;552
2059;44UU54,52KN61,50JP35,48ZJ65,16UX61,58MU84,91YF71,11QR75,18QU66,87EJ72,39IT53,99WE30,80IU47,23JJ86,35RH50,53YC58,25KP50,34LZ40;337
2060;17QV85,68TU23,57VF28,80PY83,75PK83,75RA90,44PG27,92UL33,80AN61,63FR43,78BJ76,91DL22,13NW81,98YI63,70DS55,48PU10,34AU47,20TR73,61MF59,28CF10;181
2061;12IJ72,29FU76,67TV42,71YL88,39XR70,10WJ61,49BV40,18FC67,22LV58,54VQ21,25YF67,55TR58,92SN89,81EF65,37BR56,44SR42,78NE16,32AW84,78OR85,61QG19;310
2062;29JV36,98KS50,69YM90,47GG43,41EE89,20LX95,90DZ49,71UF61,50QT73,42VM38,46ZT42,24WL10,25XX61,56YR62;466
2063;53MC54,97FS48,24DM37,12IR12,59OR15,71YT28,91YN13,62FS64,23UW22,66CV33,92ZZ64,67GF98,52ML10,44KX64,34FV71,27WA19,54NW43;678
2064;22RE89,56JT49,39IT58,21LW79,37MW53,93XN95,24MT87,30QM83,51OP43,50HE88,37IV94,59UA44,97WG71,99UB21,83KZ60,27AI87,30NB69,29NB52,80PL80,77JM16;900
2065;89SX50,51BH36,70NC47,44SR46,93TU75,40NH90,22DO75,51SI65,66TW64,53RQ84,30SX36,75GD39,31HE17,80RW33,40LZ21,72KH52,70JB88,71WQ16,76LQ49,14AA53,73AJ40,92IL30,41CJ16,64SL31,56WO51,12ZS43,85VU81,93ZY48,16UK60,57UX26;370
2066;61JU44,52QE34,39ZU89,66NS92,40HY63,11UF34,59CR10,60PR97,50SR22,23GY72,12AC90,48NJ64;749
2067;27MD29,85ET54,67HV40,14PT15,12XH93,20AF99,43WL87,28NK11,53CF64,83QI91,62VG28,33IC45,68ND50,87ZL68,63WF72,78UI57,77JM19,80NV76,89JI65,81DX64,31SJ13,53PV10,69VJ19,33RJ94,42HB83,84QH73,17ST37,25XX66,33NY11,57FE68;483
2068;27VK79,93JX84,27RE51,65EM63,40ZP39,48SX94,61HR32,45IL99,12TO73,29RC15,73RX79,66TW67,45ZU66,21TD56,81TL25,80GE35,47ZF23;994
2069;90XY92,69LE89,49BI41,71IS67,99AU45,74PT48,43UQ13,83WM66,47WZ72,31BA48,79QB13,80RW37,13CM27,34RI78,89YO20,80CD77,74JX13,36DQ27,64WE56,88DN50,29IS91,52IK57,43SF61,42DI64,39PX98;824
2070;76HK26,51GV69,45GI87,91KC60,79CQ68,29QU10,15WO97,86JT60,93RR66,91FB39,68UU95,55UZ67,86RN40,96UZ26,54BW42,65GC72,74BB58,16MQ85;136
2071;55NI26,88TO19,21BM85,84YB57,64OK78,11EM10,69YM99,69QN50,39PS31,49DL57,30EZ89,55YS89,44SE45,91BI19,41QZ30,16KV10,13NR23,86XJ76,66ZN36,71XQ84,30UA42,17CS74,59IA43,69OX43;720
2072;11AL52,16WV19,73EC68,45RV21,97OU37,17SG35,91GW48,84KL43,72ZN12,76SP22,72KH59,39EA31,29OJ60,91XX77,31IM24;746
2073;21DX39,56GV30,30WD58,72OI19,57UK27,73HV21,17EQ21,34DS67,46PW59,84QC10,95SX33,38XN31,36KU66,32ME28,45TQ98,25XK65,34PF68,20LK99,74BI92,92XJ53,95HS39,73DU62,94NK23,55MS83,57GM74;324
2074;13BW87,69KW87,50KK43,94DN30,29UF97,11RM83,12AK36,40LM23,15WB94,86CP29,45PX78,37CZ69,39ZP28,53PA72,68WS44,27SZ64,33PO25,71CB92,37EP76,38HZ72,55HE56,83MX15;166
2075;77RY62,57VK91,11PW77,24MO29,95DM13,72IE48,46FZ67,55HE57,79AN59,23MC40,57EW69,22IX44,59IA47,81FV17,60BW22,88JE22,75OX22;729
2076;55CV92,48HN39,77AX34,48WL54,90UA78,34FQ15,22MQ66,40FI52,79DY74,87FR89,64ZC70,26PC63,78EC30,62IY22,66HJ60,70KJ99,12VM26,50ET79,68UH94,33FJ95,62HD15,36CN82,38RJ61,24VV79,44DY90;512
2077;48DU19,27UP74,97XO84,40JJ12,25VH55,97EX48,33FJ96,10SD49,24TS66,22QR26,45QA19,29SK24,97GN55;602
2078;75UG53,73FS12,18LT43,97JY70,76IS34,93JK87,82BG36,41YL79,14KX53,35GP61,99VB97,62MR45,49OD51,99LZ48,46TK16,68MV54,19YS95,67RF38,32JT12,69BC35,93UP81,38RJ63,95SX38;439
2079;99AH48,96VM90,77EQ58,81QS77,12KZ90,15SI78,35WD22,19BV32,26HI86,89CJ90,16NY94,96YF49,86NH21,33JK57,79LF50,39NP25,70PS61,12UW84,86OU90,59RC31,56CU77,69MM99,38PT57,83GG40,24PZ47;500
2080;72JM53,54QH60,95UN47,45NH63,63NQ91,55OI97,45TD98,28QI31,88VW90,73QP70,19VC14,71HX64,38LN30,56QF24,57TH82,73UI91,28ZP80,26BZ59,34HG26,71NO30,43TN72;645
2081;32HI63,44AV19,77XH96,40FI57,30ZJ11,61IZ45,36ZN20,55XX85,65JV35,23TT88,85PL55,99DS64,86CC29,16AY26,47OF90,91NV23,29GX27,67DP26,83TO50,92RF88,45RI23,67MW75,21KO75,32PC43,28MH73,37NR63,65HS21;825
